datetime,zenith,elevation,azimuth,ghi,dni,dhi,poa_global,airmass,cell_temperature,dc_power
2023-10-23 00:00:00+05:30,177.82243026024796,-87.82243026024796,40.03645966520179,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-23 01:00:00+05:30,163.848126057046,-73.848126057046,85.87445666939749,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-23 02:00:00+05:30,149.23217747170355,-59.23217747170355,90.36944584605163,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-23 03:00:00+05:30,134.6157404687651,-44.6157404687651,93.16248952592764,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-23 04:00:00+05:30,120.0352811433828,-30.035281143382807,95.66563419291651,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-23 05:00:00+05:30,105.51929911052319,-15.519299110523198,98.27959611164044,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-23 06:00:00+05:30,91.10716906405956,-1.1071690640595655,101.27703750860945,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-23 07:00:00+05:30,76.86399544295303,13.13600455704697,104.99125473506223,139.80625475295128,360.1125527390317,57.54347037417811,157.40284760329763,4.323857220463015,35.087654185828896,37.76288640633762
2023-10-23 08:00:00+05:30,62.91039609556374,27.089603904436256,109.97172547968086,388.9224983916754,635.7279351178577,99.10206939083884,424.64479732898997,2.1880623437777564,43.725583199525516,98.20947784961784
2023-10-23 09:00:00+05:30,49.49714877223452,40.50285122776548,117.2814103779138,613.7066597647635,756.7081295983917,122.03917777428023,660.6431412503257,1.5374495813361113,51.35364063674634,147.7504333789391
2023-10-23 10:00:00+05:30,37.218107815780414,52.781892184219586,129.1910470528449,786.3686974265495,816.296605073758,136.21062713760944,840.5563969587291,1.254734861293077,57.16888758067639,183.09933500069857
2023-10-23 11:00:00+05:30,27.63357140780213,62.36642859219787,150.29407438874728,892.2986268674886,844.4977423346375,144.07125531839358,950.607461547813,1.1281158517043446,60.726013566241136,203.69045031952604
2023-10-23 12:00:00+05:30,24.194480448497288,65.80551955150271,183.4611925196438,923.3699496221483,851.864218219247,146.28807445512678,982.8849131013031,1.0957430334801408,61.769301626174325,209.58123644168788
2023-10-23 13:00:00+05:30,29.163064565494658,60.83693543450534,214.72969415971755,877.2675496705604,840.7978740996319,142.98553961049606,935.1080939309661,1.1444828170051482,60.22503519301443,200.83780796475062
2023-10-23 14:00:00+05:30,39.48249756071804,50.51750243928196,233.56250794252875,757.4439917385002,807.6390135699195,133.96956237726363,810.666185071326,1.294492075835721,56.20276108462008,177.3715229756705
2023-10-23 15:00:00+05:30,52.060894270014444,37.939105729985556,244.2867320664427,573.2003412572936,739.4074093298046,118.37742636318524,618.5647734766212,1.623753573983915,49.99356242217502,139.18105609110881
2023-10-23 16:00:00+05:30,65.60938820052023,24.39061179947977,251.00196136986835,340.7387814668542,599.0147796089425,93.02485228611073,373.90134561634767,2.410557236127734,42.08542777387601,87.08707196900376
2023-10-23 17:00:00+05:30,79.6316730913652,10.368326908634806,255.65548280187107,94.08295439548054,271.13778256017173,44.88317720557955,107.02117011280671,5.401035273609676,33.459192208955436,25.84997987979013
2023-10-23 18:00:00+05:30,93.91264534917285,-3.912645349172851,259.16966469220137,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-23 19:00:00+05:30,108.3464216243424,-18.346421624342394,262.03018216185006,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-23 20:00:00+05:30,122.874773224096,-32.87477322409601,264.53738309231574,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-23 21:00:00+05:30,137.46199826631954,-47.46199826631955,266.9440575734243,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-23 22:00:00+05:30,152.08212936367403,-62.08212936367403,269.6469601863171,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-23 23:00:00+05:30,166.70078970760994,-76.70078970760994,274.2995693403633,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-24 00:00:00+05:30,178.05353350394634,-88.05353350394634,47.46161682205121,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-24 01:00:00+05:30,163.85576673559552,-73.85576673559552,87.14220542835471,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-24 02:00:00+05:30,149.23424887899554,-59.234248878995544,91.05859108857027,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-24 03:00:00+05:30,134.62303389526363,-44.623033895263625,93.65748116384083,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-24 04:00:00+05:30,120.05172415595332,-30.05172415595332,96.07214242650127,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-24 05:00:00+05:30,105.54790542318383,-15.547905423183842,98.64388622041145,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-24 06:00:00+05:30,91.15143035740113,-1.1514303574011318,101.62633126509388,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-24 07:00:00+05:30,76.92883748476764,13.071162515232361,105.34636687431384,139.23729737165058,361.1238690628407,57.139396656612675,157.37428128758714,4.34414313839321,35.08673085097244,37.75617830368367
2023-10-24 08:00:00+05:30,63.003537169629126,26.996462830370877,110.35257295246777,388.1390348818988,637.3651711546748,98.49350261473285,424.81413283103313,2.194979789932191,43.73105654698332,98.24631566374252
2023-10-24 09:00:00+05:30,49.63154643438786,40.36845356561214,117.70832057035017,612.6842001045522,758.3328133850525,121.31367349555853,660.7379713458529,1.5416707807009518,51.35670578289711,147.76961652611226
2023-10-24 10:00:00+05:30,37.415770463195116,52.584229536804884,129.67051111162306,785.0976766499235,817.8440820781622,135.41622514921505,840.4767661536458,1.2580305095483482,57.16631371365319,183.08415220927654
2023-10-24 11:00:00+05:30,27.92183549270245,62.07816450729755,150.7251841588349,890.7944000093077,845.9797004037152,143.23628446518626,950.3250458280072,1.131103326246841,60.716885182981926,203.63861090865083
2023-10-24 12:00:00+05:30,24.54549014669344,65.45450985330656,183.4919606327752,921.6678734026016,853.2987783314036,145.43300782685412,982.4072492762471,1.0987820543751068,61.75386233523411,209.49455152202657
