datetime,zenith,azimuth,ghi,dni,dhi,airmass,optimal_tilt,max_power,month,hour
2023-07-15 12:00:00+05:30,9.507922260047522,22.807357213059504,941.6153670144353,782.4427177542128,169.91496948141128,1.0135774535936355,0,202.0362007450788,7,12
2023-07-15 13:00:00+05:30,13.684821893521999,311.09113238958196,925.0397310754847,778.5093191834612,168.6178273109606,1.028825344991968,0,198.9740002397223,7,13
2023-07-15 14:00:00+05:30,26.32388753258293,292.89601215771,839.9612917001582,756.6275598277283,161.74635298159103,1.1150905999766996,0,182.97662483285208,7,14
2023-07-15 15:00:00+05:30,40.05225511155207,288.31388165208944,692.8069279021746,710.5594268654614,148.79148747506463,1.3052202277740492,0,154.20104637072245,7,15
2023-07-15 16:00:00+05:30,53.985393604093716,287.44423461334463,495.36915867014727,624.24027220112,128.11909959601905,1.697495228328131,0,113.39076109400027,7,16
2023-07-15 17:00:00+05:30,67.91441553943827,288.2784761214591,266.6210995657981,456.9257506625921,94.52038407179646,2.6445445259284037,0,62.955977993451995,7,17
2023-07-15 18:00:00+05:30,81.72643950952508,290.30074437616247,50.031095734561504,124.39214384273899,31.90400519317664,6.650440409078834,0,12.121801250352103,7,18
2023-07-16 06:00:00+05:30,88.95286837919025,68.24351236152125,0.3979633246748776,0.5160805415730131,0.38534247825793905,25.90132723083987,0,0.09671454040685416,7,6
2023-07-16 07:00:00+05:30,75.24223147166124,70.88449411433083,144.65206094151523,305.0421552975244,66.63059637259076,3.8722679065169796,0,34.68869443011075,7,7
2023-07-16 08:00:00+05:30,61.35499661723192,72.39543394594989,376.59480005430447,549.9239690194373,112.71532843555207,2.0794140982698712,0,87.62509922653454,7,8
2023-07-16 09:00:00+05:30,47.39751878422513,72.58003336822378,593.786163067955,671.3646062270965,139.17759094211794,1.4753957919569922,0,134.0489193758035,7,9
2023-07-16 10:00:00+05:30,33.504038586703544,70.47057842105238,769.505767683331,735.7697834272259,155.90795392048562,1.1984256895979049,0,169.37417594144657,7,10
2023-07-16 11:00:00+05:30,20.032717547112384,62.08562467490333,888.6460635221753,769.2555093584924,165.90469011665095,1.0639208475036948,0,192.18821603961615,7,11
2023-07-16 12:00:00+05:30,9.372131943491894,23.337440766761347,941.9731740665372,782.2824876306388,170.12690248347928,1.0131791682056834,0,202.10211282318016,7,12
